Date,Team,Opponent,scored,missed,Venue,Result,Season,MD,Result Margin,target,total_over_0_5,total_over_1,total_over_1_5,no_coefs,avg_scored,top_club,home_team,opponent_avg_missed,opponent_top_club,transitive_wins,last_rel_result,positions_diff,prev_target,no_prev_target,season_second_part
2020-10-24,Rotor Volgograd,Lokomotiv Moscow,2,1,A,W,2020/21,12,1,1,1.85,0.0,0.0,0,0.5,0,0,0.0,1,0,1.0,-13.8,0.0,1,0
2020-10-25,Ural,Tambov,0,0,H,D,2020/21,12,0,0,0.0,0.0,2.5,0,0.0,0,1,1.0,0,0,1.0,1.4,0.0,1,0
2020-10-25,Tambov,Ural,0,0,A,D,2020/21,12,0,0,1.57,0.0,0.0,0,1.0,0,0,1.5,0,0,1.0,-1.4,0.0,1,0
2020-10-25,Rostov,FC Khimki,0,2,H,L,2020/21,12,-2,0,0.0,0.0,1.83,0,3.0,0,1,1.5,0,2,1.0,11.6,0.0,1,0
2020-10-25,FC Khimki,Rostov,2,0,A,W,2020/21,12,2,1,1.54,0.0,0.0,0,1.5,0,0,1.0,0,1,1.0,-11.6,0.0,1,0
2020-10-25,Akhmat Grozny,Ufa,3,1,H,W,2020/21,12,2,1,0.0,0.0,2.08,0,1.0,0,1,3.5,0,1,1.0,-0.5999999999999999,0.0,1,0
2020-10-25,Ufa,Akhmat Grozny,1,3,A,L,2020/21,12,-2,1,1.71,0.0,0.0,0,0.0,0,0,1.5,0,0,1.0,0.5999999999999999,0.0,1,0
2020-10-26,CSKA Moscow,Arsenal Tula,5,1,H,W,2020/21,12,4,1,0.0,0.0,1.6,0,1.5,1,1,1.5,0,4,1.0,5.6,0.0,1,0
2020-10-26,Arsenal Tula,CSKA Moscow,1,5,A,L,2020/21,12,-4,1,1.76,0.0,0.0,0,1.5,0,0,1.0,1,0,1.0,-5.6,0.0,1,0
2020-10-31,Rubin Kazan,Arsenal Tula,3,1,H,W,2020/21,13,2,1,0.0,0.0,1.66,0,1.5,0,1,2.5,0,3,1.0,0.16666666666666674,0.0,1,0
2020-10-31,Arsenal Tula,Rubin Kazan,1,3,A,L,2020/21,13,-2,1,1.56,0.0,0.0,0,1.0,0,0,2.0,0,1,1.0,-0.16666666666666674,0.0,1,0
2020-10-31,Spartak Moscow,Rostov,0,1,H,L,2020/21,13,-1,0,0.0,0.0,1.89,0,3.0,1,1,1.0,0,1,1.0,0.8166666666666669,0.0,1,0
2020-10-31,Rostov,Spartak Moscow,1,0,A,W,2020/21,13,1,1,1.49,0.0,0.0,0,1.5,0,0,1.5,1,0,1.0,-0.8166666666666669,0.0,1,0
2020-10-31,Akhmat Grozny,FK Krasnodar,2,0,H,W,2020/21,13,1,1,0.0,0.0,2.08,0,1.5,0,1,2.0,1,2,0.0,-6.316666666666666,0.0,1,0
2020-10-31,FK Krasnodar,Akhmat Grozny,0,2,A,L,2020/21,13,-1,0,0.0,0.0,2.34,0,2.0,1,0,2.0,0,0,1.0,6.316666666666666,0.0,1,0
2020-10-31,Sochi,Lokomotiv Moscow,2,1,H,W,2020/21,13,1,1,0.0,0.0,2.5,0,1.0,0,1,1.0,1,2,1.0,-6.966666666666666,0.0,1,0
2020-10-31,Lokomotiv Moscow,Sochi,1,2,A,L,2020/21,13,-1,1,1.42,0.0,0.0,0,1.0,1,0,3.0,0,0,2.0,6.966666666666666,0.0,1,0
2020-01-11,Ufa,Ural,1,2,H,L,2020/21,13,-1,1,0.0,0.0,0.0,1,0.0,0,1,0.0,0,0,0.0,0.04999999999999982,0.0,1,0
2020-01-11,Ural,Ufa,2,1,A,W,2020/21,13,1,1,0.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0.0,-0.04999999999999982,0.0,1,0
2020-01-11,FC Khimki,Zenit St Petersburg,0,2,H,L,2020/21,13,-2,0,0.0,0.0,0.0,1,0.0,0,1,0.0,1,0,0.0,-14.399999999999999,0.0,1,0
2020-01-11,Zenit St Petersburg,FC Khimki,2,0,A,W,2020/21,13,2,1,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,0.0,14.399999999999999,0.0,1,0
2020-01-11,Rotor Volgograd,CSKA Moscow,0,1,H,L,2020/21,13,-1,0,0.0,0.0,0.0,1,0.0,0,1,0.0,1,0,0.0,-13.216666666666667,0.0,1,0
2020-01-11,CSKA Moscow,Rotor Volgograd,1,0,A,W,2020/21,13,1,1,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,0.0,13.216666666666667,0.0,1,0
2020-01-11,Tambov,Dinamo Moscow,1,2,H,L,2020/21,13,-1,1,0.0,0.0,0.0,1,0.0,0,1,0.0,1,0,0.0,-7.133333333333333,0.0,1,0
2020-01-11,Dinamo Moscow,Tambov,2,1,A,W,2020/21,13,1,1,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,0.0,7.133333333333333,0.0,1,0
2020-06-11,Sochi,Ufa,1,1,H,D,2020/21,14,0,1,0.0,0.0,0.0,1,4.0,0,1,1.0,0,0,0.0,2.8333333333333335,0.0,1,0
2020-06-11,Ufa,Sochi,1,1,A,D,2020/21,14,0,1,0.0,0.0,0.0,1,0.5,0,0,2.0,0,0,3.0,-2.8333333333333335,0.0,1,0
2020-07-11,Ural,Spartak Moscow,2,2,H,D,2020/21,14,0,1,0.0,0.0,0.0,1,0.5,0,1,1.0,1,0,0.0,-6.1,0.0,1,0
2020-07-11,Spartak Moscow,Ural,2,2,A,D,2020/21,14,0,1,0.0,0.0,0.0,1,3.0,1,0,3.5,0,0,0.0,6.1,0.0,1,0
2020-07-11,Arsenal Tula,Rotor Volgograd,1,1,H,D,2020/21,14,0,1,0.0,0.0,0.0,1,0.5,0,1,2.5,0,0,2.0,6.199999999999999,0.0,1,0
2020-07-11,Rotor Volgograd,Arsenal Tula,1,1,A,D,2020/21,14,0,1,0.0,0.0,0.0,1,0.0,0,0,1.0,0,0,0.0,-6.199999999999999,0.0,1,0
2020-07-11,Tambov,Akhmat Grozny,0,1,H,L,2020/21,14,-1,0,0.0,0.0,0.0,1,1.0,0,1,1.0,0,0,0.0,-2.1666666666666665,0.0,1,0
2020-07-11,Akhmat Grozny,Tambov,1,0,A,W,2020/21,14,1,1,0.0,0.0,0.0,1,1.0,0,0,3.0,0,0,2.0,2.1666666666666665,0.0,1,0
2020-08-11,FC Khimki,Rubin Kazan,2,0,H,W,2020/21,14,2,1,0.0,0.0,0.0,1,1.0,0,1,2.0,0,0,3.0,-7.3,0.0,1,0
2020-08-11,Rubin Kazan,FC Khimki,0,2,A,L,2020/21,14,-2,0,0.0,0.0,0.0,1,1.0,0,0,2.0,0,0,2.0,7.3,0.0,1,0
2020-08-11,CSKA Moscow,Rostov,2,0,H,W,2020/21,14,2,1,0.0,0.0,0.0,1,2.0,1,1,0.5,0,0,0.0,2.1666666666666665,0.0,1,0
2020-08-11,Rostov,CSKA Moscow,0,2,A,L,2020/21,14,-2,0,0.0,0.0,0.0,1,0.5,0,0,1.0,1,0,0.0,-2.1666666666666665,0.0,1,0
2020-08-11,Zenit St Petersburg,FK Krasnodar,3,1,H,W,2020/21,14,2,1,0.0,0.0,0.0,1,3.0,1,1,1.0,1,0,0.0,4.566666666666666,0.0,1,0
2020-08-11,FK Krasnodar,Zenit St Petersburg,1,3,A,L,2020/21,14,-2,1,0.0,0.0,0.0,1,2.5,1,0,1.0,1,0,0.0,-4.566666666666666,0.0,1,0
2020-08-11,Dinamo Moscow,Lokomotiv Moscow,5,1,H,W,2020/21,14,4,1,0.0,0.0,0.0,1,1.5,1,1,1.0,1,0,0.0,-0.7333333333333334,0.0,1,0
2020-08-11,Lokomotiv Moscow,Dinamo Moscow,1,5,A,L,2020/21,14,-4,1,0.0,0.0,0.0,1,2.5,1,0,0.0,1,0,0.0,0.7333333333333334,0.0,1,0
2020-11-21,FK Krasnodar,Tambov,1,0,H,W,2020/21,15,1,1,0.0,0.0,1.45,0,0.5,1,1,0.0,0,0,1.0,7.25,0.0,1,0
2020-11-21,Tambov,FK Krasnodar,0,1,A,L,2020/21,15,-1,0,1.66,0.0,0.0,0,1.0,0,0,2.5,1,0,0.0,-7.25,0.0,1,0
2020-11-21,Akhmat Grozny,Zenit St Petersburg,2,2,H,D,2020/21,15,0,1,1.41,0.0,0.0,0,2.5,0,1,1.0,1,0,1.0,-8.0,0.0,1,0
2020-11-21,Zenit St Petersburg,Akhmat Grozny,2,2,A,D,2020/21,15,0,1,0.0,0.0,1.81,0,1.5,1,0,0.5,0,3,2.0,8.0,0.0,1,0
2020-11-21,Spartak Moscow,Dinamo Moscow,1,1,H,D,2020/21,15,0,1,0.0,0.0,2.08,0,1.5,1,1,2.0,1,3,0.0,0.0,0.0,1,0
2020-11-21,Dinamo Moscow,Spartak Moscow,1,1,A,D,2020/21,15,0,1,1.33,0.0,0.0,0,2.0,1,0,1.0,1,1,0.0,0.0,0.0,1,0
2020-11-21,Lokomotiv Moscow,Arsenal Tula,1,0,H,W,2020/21,15,1,1,0.0,0.0,0.0,1,1.5,1,1,2.0,0,4,2.0,4.75,0.0,1,0
2020-11-21,Arsenal Tula,Lokomotiv Moscow,0,1,A,L,2020/21,15,-1,0,0.0,0.0,0.0,1,0.5,0,0,1.0,1,1,0.0,-4.75,0.0,1,0
2020-11-22,CSKA Moscow,Sochi,1,1,H,D,2020/21,15,0,1,0.0,0.0,1.6,0,4.0,1,1,2.0,0,2,1.0,6.5,0.0,1,0
2020-11-22,Sochi,CSKA Moscow,1,1,A,D,2020/21,15,0,1,1.53,0.0,0.0,0,1.5,0,0,1.0,1,2,1.0,-6.5,0.0,1,0
2020-11-22,Rotor Volgograd,Ural,0,0,H,D,2020/21,15,0,0,1.41,0.0,0.0,0,1.0,0,1,0.5,0,0,1.0,-5.25,0.0,1,0
2020-11-22,Ural,Rotor Volgograd,0,0,A,D,2020/21,15,0,0,1.38,0.0,0.0,0,0.0,0,0,1.5,0,1,1.0,5.25,0.0,1,0
2020-11-22,Rubin Kazan,Rostov,0,2,H,L,2020/21,15,-2,0,0.0,0.0,2.48,0,1.5,0,1,1.0,0,3,0.0,-3.75,0.0,1,0
2020-11-22,Rostov,Rubin Kazan,2,0,A,W,2020/21,15,2,1,1.38,0.0,0.0,0,0.5,0,0,1.5,0,1,1.0,3.75,0.0,1,0
2020-11-23,Ufa,FC Khimki,1,2,H,L,2020/21,15,-1,1,1.45,0.0,0.0,0,0.5,0,1,0.0,0,0,1.0,3.5,0.0,1,0
2020-11-23,FC Khimki,Ufa,2,1,A,W,2020/21,15,1,1,1.45,0.0,0.0,0,1.5,0,0,2.0,0,2,1.0,-3.5,0.0,1,0
2020-11-28,Arsenal Tula,Zenit St Petersburg,0,0,H,D,2020/21,16,0,0,0.0,0.0,0.0,1,0.0,0,1,1.0,1,1,1.0,-9.133333333333333,1.0,0,0
2020-11-28,Zenit St Petersburg,Arsenal Tula,0,0,A,D,2020/21,16,0,0,0.0,0.0,0.0,1,2.0,1,0,1.0,0,3,1.0,9.133333333333333,1.0,0,0
2020-11-28,FC Khimki,FK Krasnodar,1,0,H,W,2020/21,16,1,1,1.5,0.0,0.0,0,1.5,0,1,1.0,1,0,0.0,-8.333333333333334,1.0,0,0
2020-11-28,FK Krasnodar,FC Khimki,0,1,A,L,2020/21,16,-1,0,0.0,0.0,1.5,0,0.5,1,0,0.5,0,1,1.0,8.333333333333334,1.0,0,0
2020-11-28,Rostov,Dinamo Moscow,4,1,H,W,2020/21,16,3,1,1.53,0.0,0.0,0,1.5,0,1,1.0,1,2,1.0,-0.06666666666666665,0.0,0,0
2020-11-28,Dinamo Moscow,Rostov,1,4,A,L,2020/21,16,-3,1,0.0,0.0,2.34,0,2.0,1,0,0.0,0,1,0.0,0.06666666666666665,1.0,0,0
2020-11-28,Akhmat Grozny,Lokomotiv Moscow,0,0,H,D,2020/21,16,0,0,0.0,0.0,0.0,1,2.0,0,1,0.0,1,1,0.0,-5.133333333333334,1.0,0,0
2020-11-28,Lokomotiv Moscow,Akhmat Grozny,0,0,A,D,2020/21,16,0,0,0.0,0.0,0.0,1,1.5,1,0,1.0,0,1,1.0,5.133333333333334,1.0,0,0
2020-11-29,Ural,Sochi,1,0,H,W,2020/21,16,1,1,1.45,0.0,0.0,0,0.0,0,1,1.0,0,0,0.0,-1.6666666666666665,0.0,0,0
2020-11-29,Sochi,Ural,0,1,A,L,2020/21,16,-1,0,0.0,0.0,2.48,0,1.5,0,0,0.0,0,2,0.0,1.6666666666666665,0.0,0,0
2020-11-29,Ufa,Tambov,4,0,H,W,2020/21,16,4,1,0.0,0.0,2.48,0,1.0,0,1,0.5,0,0,1.0,1.2666666666666668,0.0,1,0
2020-11-29,Tambov,Ufa,0,4,A,L,2020/21,16,-4,0,1.81,0.0,0.0,0,0.0,0,0,2.5,0,1,1.0,-1.2666666666666668,0.0,1,0
2020-11-29,Rubin Kazan,CSKA Moscow,1,0,H,W,2020/21,16,1,1,1.38,0.0,0.0,0,0.0,0,1,1.0,1,1,1.0,-7.333333333333333,1.0,0,0
2020-11-29,CSKA Moscow,Rubin Kazan,0,1,A,L,2020/21,16,-1,0,0.0,0.0,1.89,0,3.0,1,0,2.0,0,2,0.0,7.333333333333333,1.0,0,0
2020-11-29,Spartak Moscow,Rotor Volgograd,2,0,H,W,2020/21,16,2,1,0.0,0.0,0.0,1,0.5,1,1,1.0,0,4,1.0,11.066666666666666,1.0,0,0
2020-11-29,Rotor Volgograd,Spartak Moscow,0,2,A,L,2020/21,16,-2,0,1.77,0.0,0.0,0,0.0,0,0,1.0,1,0,0.0,-11.066666666666666,0.0,0,0
2020-05-12,Lokomotiv Moscow,Rubin Kazan,3,1,H,W,2020/21,17,2,1,0.0,0.0,0.0,1,2.0,1,1,1.0,0,0,0.0,4.6,0.0,1,0
2020-05-12,Rubin Kazan,Lokomotiv Moscow,1,3,A,L,2020/21,17,-2,1,0.0,0.0,0.0,1,1.0,0,0,1.0,1,0,0.0,-4.6,0.0,1,0
2020-05-12,Spartak Moscow,Tambov,5,1,H,W,2020/21,17,4,1,0.0,0.0,0.0,1,1.0,1,1,1.5,0,0,2.0,9.833333333333332,0.0,1,0
2020-05-12,Tambov,Spartak Moscow,1,5,A,L,2020/21,17,-4,1,0.0,0.0,0.0,1,1.0,0,0,1.0,1,0,0.0,-9.833333333333332,0.0,1,0
2020-05-12,Zenit St Petersburg,Ural,5,1,H,W,2020/21,17,4,1,0.0,0.0,0.0,1,1.5,1,1,1.5,0,0,0.0,9.433333333333334,0.0,1,0
2020-05-12,Ural,Zenit St Petersburg,1,5,A,L,2020/21,17,-4,1,0.0,0.0,0.0,1,1.0,0,0,0.5,1,0,0.0,-9.433333333333334,0.0,1,0
2020-05-12,FK Krasnodar,Rotor Volgograd,5,0,H,W,2020/21,17,5,1,0.0,0.0,0.0,1,0.0,1,1,0.5,0,0,2.0,9.466666666666667,0.0,1,0
2020-05-12,Rotor Volgograd,FK Krasnodar,0,5,A,L,2020/21,17,-5,0,0.0,0.0,0.0,1,0.0,0,0,2.0,1,0,0.0,-9.466666666666667,0.0,1,0
2020-06-12,Rostov,Ufa,0,1,H,L,2020/21,17,-1,0,0.0,0.0,0.0,1,2.0,0,1,0.5,0,0,0.0,7.966666666666667,0.0,1,0
2020-06-12,Ufa,Rostov,1,0,A,W,2020/21,17,1,1,0.0,0.0,0.0,1,0.5,0,0,4.0,0,0,0.0,-7.966666666666667,0.0,1,0
2020-06-12,Dinamo Moscow,Arsenal Tula,1,0,H,W,2020/21,17,1,1,0.0,0.0,0.0,1,2.0,1,1,1.0,0,0,0.0,5.4,0.0,1,0
2020-06-12,Arsenal Tula,Dinamo Moscow,0,1,A,L,2020/21,17,-1,0,0.0,0.0,0.0,1,1.0,0,0,0.5,1,0,0.0,-5.4,0.0,1,0
2020-06-12,CSKA Moscow,FC Khimki,2,2,H,D,2020/21,17,0,1,0.0,0.0,0.0,1,1.5,1,1,2.0,0,0,2.0,11.733333333333333,0.0,1,0
2020-06-12,FC Khimki,CSKA Moscow,2,2,A,D,2020/21,17,0,1,0.0,0.0,0.0,1,0.5,0,0,0.0,1,0,0.0,-11.733333333333333,0.0,1,0
2020-07-12,Sochi,Akhmat Grozny,2,0,H,W,2020/21,17,2,1,0.0,0.0,0.0,1,2.5,0,1,0.5,0,0,3.0,-0.7,0.0,1,0
2020-07-12,Akhmat Grozny,Sochi,0,2,A,L,2020/21,17,-2,0,0.0,0.0,0.0,1,1.0,0,0,1.5,0,0,3.0,0.7,0.0,1,0
2020-11-12,FC Khimki,Arsenal Tula,1,0,H,W,2020/21,18,1,1,0.0,0.0,0.0,1,2.0,0,1,4.0,0,2,1.0,-3.1,1.0,0,0
2020-11-12,Arsenal Tula,FC Khimki,0,1,A,L,2020/21,18,-1,0,0.0,0.0,0.0,1,1.0,0,0,1.5,0,0,1.0,3.1,1.0,0,0
2020-12-12,Rotor Volgograd,Ufa,1,0,H,W,2020/21,18,1,1,1.53,0.0,0.0,0,0.0,0,1,1.0,0,1,0.0,-4.4,0.0,0,0
2020-12-12,Ufa,Rotor Volgograd,0,1,A,L,2020/21,18,-1,0,1.38,0.0,0.0,0,2.0,0,0,1.0,0,0,1.0,4.4,0.0,0,0
2020-12-12,Sochi,Spartak Moscow,1,0,H,W,2020/21,18,1,1,1.38,0.0,0.0,0,0.5,0,1,0.5,1,1,1.0,-5.3,1.0,0,0
2020-12-12,Spartak Moscow,Sochi,0,1,A,L,2020/21,18,-1,0,0.0,0.0,2.48,0,1.5,1,0,0.5,0,1,0.0,5.3,1.0,0,0
2020-12-12,Zenit St Petersburg,Dinamo Moscow,3,1,H,W,2020/21,18,2,1,0.0,0.0,1.66,0,1.0,1,1,2.5,1,3,0.0,3.5,0.0,0,0
2020-12-12,Dinamo Moscow,Zenit St Petersburg,1,3,A,L,2020/21,18,-2,1,1.49,0.0,0.0,0,1.0,1,0,1.0,1,0,1.0,-3.5,1.0,0,0
2020-12-13,Tambov,Rubin Kazan,0,1,H,L,2020/21,18,-1,0,2.53,0.0,0.0,0,1.0,0,1,1.0,0,0,0.0,-4.9,1.0,0,0
2020-12-13,Rubin Kazan,Tambov,1,0,A,W,2020/21,18,1,1,0.0,0.0,0.0,1,0.5,0,0,2.0,0,3,1.0,4.9,1.0,0,0
2020-12-13,FK Krasnodar,Lokomotiv Moscow,5,0,H,W,2020/21,18,5,1,0.0,0.0,1.63,0,0.5,1,1,0.0,1,1,0.0,-2.5,0.0,0,0
2020-12-13,Lokomotiv Moscow,FK Krasnodar,0,5,A,L,2020/21,18,-5,0,1.43,0.0,0.0,0,0.5,1,0,0.5,1,1,1.0,2.5,1.0,0,0
2020-12-13,Akhmat Grozny,Rostov,0,1,H,L,2020/21,18,-1,0,0.0,0.0,2.34,0,0.0,0,1,0.5,0,1,0.0,-5.0,0.0,0,0
2020-12-13,Rostov,Akhmat Grozny,1,0,A,W,2020/21,18,1,1,1.56,0.0,0.0,0,3.0,0,0,0.5,0,1,0.0,5.0,1.0,0,0
2020-12-13,CSKA Moscow,Ural,2,2,H,D,2020/21,18,0,1,0.0,0.0,0.0,1,0.5,1,1,0.5,0,4,0.0,7.9,1.0,0,0
2020-12-13,Ural,CSKA Moscow,2,2,A,D,2020/21,18,0,1,1.76,0.0,0.0,0,2.0,0,0,1.0,1,0,1.0,-7.9,0.0,0,0
2020-12-16,Sochi,Dinamo Moscow,2,0,H,W,2020/21,19,2,1,1.38,0.0,0.0,0,1.0,0,1,3.5,1,2,0.0,-2.2,1.0,0,1
2020-12-16,Dinamo Moscow,Sochi,0,2,A,L,2020/21,19,-2,0,1.38,0.0,0.0,0,1.0,1,0,0.0,0,1,0.0,2.2,1.0,0,1
2020-12-16,Rotor Volgograd,Arsenal Tula,1,0,H,W,2020/21,19,1,1,1.49,0.0,0.0,0,0.5,0,1,0.5,0,1,0.0,-5.2,1.0,0,1
2020-12-16,Arsenal Tula,Rotor Volgograd,0,1,A,L,2020/21,19,-1,0,1.41,0.0,0.0,0,0.0,0,0,1.0,0,1,1.0,5.2,1.0,0,1
2020-12-16,Zenit St Petersburg,Spartak Moscow,3,1,H,W,2020/21,19,2,1,0.0,0.0,1.6,0,1.5,1,1,0.5,1,3,1.0,2.8333333333333335,1.0,0,1
2020-12-16,Spartak Moscow,Zenit St Petersburg,1,3,A,L,2020/21,19,-2,1,1.38,0.0,0.0,0,1.0,1,0,0.5,1,1,1.0,-2.8333333333333335,1.0,0,1
2020-12-17,FK Krasnodar,Ufa,1,0,H,W,2020/21,19,1,1,0.0,0.0,1.53,0,2.5,1,1,1.5,0,4,0.0,5.683333333333334,1.0,0,1
2020-12-17,Ufa,FK Krasnodar,0,1,A,L,2020/21,19,-1,0,1.66,0.0,0.0,0,0.0,0,0,0.5,1,0,0.0,-5.683333333333334,0.0,0,1
2020-12-17,FC Khimki,Lokomotiv Moscow,3,2,H,W,2020/21,19,1,1,1.45,0.0,0.0,0,1.0,0,1,2.5,1,1,0.0,-8.4,1.0,0,1
2020-12-17,Lokomotiv Moscow,FC Khimki,2,3,A,L,2020/21,19,-1,1,0.0,0.0,1.99,0,0.0,1,0,1.5,0,1,1.0,8.4,1.0,0,1
2020-12-17,Akhmat Grozny,Rubin Kazan,0,0,H,D,2020/21,19,0,0,0.0,0.0,2.48,0,0.0,0,1,0.0,0,1,0.0,-2.05,1.0,0,1
2020-12-17,Rubin Kazan,Akhmat Grozny,0,0,A,D,2020/21,19,0,0,1.49,0.0,0.0,0,1.0,0,0,1.0,0,2,0.0,2.05,1.0,0,1
2020-12-17,Rostov,CSKA Moscow,1,3,H,L,2020/21,19,-2,1,1.41,0.0,0.0,0,2.5,0,1,1.5,1,1,1.0,-1.0,0.0,0,1
2020-12-17,CSKA Moscow,Rostov,3,1,A,W,2020/21,19,2,1,0.0,0.0,2.14,0,1.0,1,0,0.5,0,1,0.0,1.0,1.0,0,1
2020-12-18,Tambov,Ural,1,1,H,D,2020/21,19,0,1,1.5,0.0,0.0,0,1.0,0,1,1.5,0,0,0.0,-3.0,0.0,0,1
2020-12-18,Ural,Tambov,1,1,A,D,2020/21,19,0,1,0.0,0.0,2.63,0,2.5,0,0,0.5,0,3,2.0,3.0,0.0,0,1
2021-02-26,Tambov,Rotor Volgograd,1,3,H,L,2020/21,20,-2,1,1.54,0.0,0.0,0,0.5,0,1,0.0,0,0,2.0,-0.33333333333333326,1.0,0,1
2021-02-26,Rotor Volgograd,Tambov,3,1,A,W,2020/21,20,2,1,0.0,0.0,2.38,0,1.0,0,0,1.5,0,2,2.0,0.33333333333333326,0.0,0,1
2021-02-27,FC Khimki,Ufa,2,1,H,W,2020/21,20,1,1,0.0,0.0,2.48,0,0.5,0,1,1.0,0,2,1.0,-4.440892098500626e-16,1.0,0,1
2021-02-27,Ufa,FC Khimki,1,2,A,L,2020/21,20,-1,1,1.53,0.0,0.0,0,0.5,0,0,0.0,0,0,2.0,4.440892098500626e-16,1.0,0,1
2021-02-27,Zenit St Petersburg,Rostov,2,2,H,D,2020/21,20,0,1,0.0,0.0,1.45,0,5.0,1,1,2.0,0,2,0.0,4.0,1.0,0,1
2021-02-27,Rostov,Zenit St Petersburg,2,2,A,D,2020/21,20,0,1,1.76,0.0,0.0,0,2.0,0,0,1.5,1,1,1.0,-4.0,1.0,0,1
2021-02-27,Lokomotiv Moscow,CSKA Moscow,2,0,H,W,2020/21,20,2,1,0.0,0.0,0.0,1,1.5,1,1,0.5,1,1,1.0,-3.666666666666666,1.0,0,1
2021-02-27,CSKA Moscow,Lokomotiv Moscow,0,2,A,L,2020/21,20,-2,0,0.0,0.0,0.0,1,0.5,1,0,4.5,1,2,0.0,3.666666666666666,0.0,0,1
2021-02-27,Sochi,Arsenal Tula,4,0,H,W,2020/21,20,4,1,0.0,0.0,1.79,0,2.5,0,1,0.5,0,4,0.0,5.0,1.0,0,1
2021-02-27,Arsenal Tula,Sochi,0,4,A,L,2020/21,20,-4,0,1.59,0.0,0.0,0,0.0,0,0,1.0,0,2,0.0,-5.0,1.0,0,1
2021-02-28,Spartak Moscow,Rubin Kazan,0,2,H,L,2020/21,20,-2,0,0.0,0.0,1.88,0,0.5,1,1,0.5,0,2,0.0,4.666666666666666,1.0,0,1
2021-02-28,Rubin Kazan,Spartak Moscow,2,0,A,W,2020/21,20,2,1,1.44,0.0,0.0,0,1.0,0,0,2.0,1,2,2.0,-4.666666666666666,0.0,0,1
2021-02-28,Akhmat Grozny,Dinamo Moscow,1,2,H,L,2020/21,20,-1,1,0.0,0.0,2.46,0,0.5,0,1,1.5,1,1,0.0,-4.666666666666666,0.0,0,1
2021-02-28,Dinamo Moscow,Akhmat Grozny,2,1,A,W,2020/21,20,1,1,1.41,0.0,0.0,0,0.0,1,0,1.5,0,0,0.0,4.666666666666666,1.0,0,1
2021-02-28,FK Krasnodar,Ural,2,2,H,D,2020/21,20,0,1,0.0,0.0,1.48,0,0.0,1,1,1.0,0,1,0.0,6.333333333333334,0.0,0,1
2021-02-28,Ural,FK Krasnodar,2,2,A,D,2020/21,20,0,1,1.52,0.0,0.0,0,0.5,0,0,0.5,1,1,0.0,-6.333333333333334,1.0,0,1
2021-06-03,CSKA Moscow,Akhmat Grozny,2,0,H,W,2020/21,21,2,1,0.0,0.0,0.0,1,1.0,1,1,1.5,0,1,1.0,9.0,1.0,0,1
2021-06-03,Akhmat Grozny,CSKA Moscow,0,2,A,L,2020/21,21,-2,0,0.0,0.0,0.0,1,1.5,0,0,2.0,1,1,4.0,-9.0,0.0,0,1
2021-06-03,Rotor Volgograd,FC Khimki,0,0,H,D,2020/21,21,0,0,0.0,0.0,0.0,1,0.5,0,1,1.0,0,2,1.0,-1.7999999999999996,1.0,0,1
2021-06-03,FC Khimki,Rotor Volgograd,0,0,A,D,2020/21,21,0,0,0.0,0.0,0.0,1,0.5,0,0,3.5,0,4,5.0,1.7999999999999996,1.0,0,1
2021-06-03,Rostov,Sochi,0,0,H,D,2020/21,21,0,0,0.0,0.0,0.0,1,1.0,0,1,1.0,0,1,3.0,0.35000000000000053,1.0,0,1
2021-06-03,Sochi,Rostov,0,0,A,D,2020/21,21,0,0,0.0,0.0,0.0,1,0.5,0,0,1.5,0,3,4.0,-0.35000000000000053,1.0,0,1
2021-07-03,Ural,Ufa,0,0,H,D,2020/21,21,0,0,0.0,0.0,0.0,1,0.5,0,1,0.5,0,1,1.0,1.8499999999999996,1.0,0,1
2021-07-03,Ufa,Ural,0,0,A,D,2020/21,21,0,0,0.0,0.0,0.0,1,0.5,0,0,1.0,0,1,1.0,-1.8499999999999996,0.0,0,1
2021-07-03,Dinamo Moscow,Tambov,2,0,H,W,2020/21,21,2,1,0.0,0.0,0.0,1,2.0,1,1,5.0,0,5,1.0,9.4,1.0,0,1
2021-07-03,Tambov,Dinamo Moscow,0,2,A,L,2020/21,21,-2,0,0.0,0.0,0.0,1,1.5,0,0,1.0,1,1,4.0,-9.4,1.0,0,1
2021-07-03,Spartak Moscow,FK Krasnodar,6,1,H,W,2020/21,21,5,1,0.0,0.0,0.0,1,1.5,1,1,1.0,1,2,3.0,1.5999999999999996,1.0,0,1
2021-07-03,FK Krasnodar,Spartak Moscow,1,6,A,L,2020/21,21,-5,1,0.0,0.0,0.0,1,1.5,1,0,1.0,1,3,4.0,-1.5999999999999996,1.0,0,1
2021-08-03,Arsenal Tula,Lokomotiv Moscow,0,3,H,L,2020/21,21,-3,0,0.0,0.0,0.0,1,0.5,0,1,1.0,1,0,3.0,-6.0,1.0,0,1
2021-08-03,Lokomotiv Moscow,Arsenal Tula,3,0,A,W,2020/21,21,3,1,0.0,0.0,0.0,1,2.5,1,0,3.0,0,3,3.0,6.0,1.0,0,1
